제목,내용
"(여자)아이들, &apos;청량한 <b>여름 패션</b>&apos; [MD포토]","
 
[마이데일리 = 송일섭 기자] (여자)아이들이 KBS 2TV '더 시즌즈-최정훈의 밤의 공원' 녹화에 앞서 16일 오후 서울 여의도 KBS 신관에서 방송국 출근길 포토타임을 갖고 있다.(송일섭 기자 andlyu@mydaily.co.kr)
"
"에스파, <b>여름</b> 더위 날리는 4인 4색 명품 스타일링 [화보]","
 
[마이데일리 = 오윤주 기자] 그룹 에스파(aespa)가 4인 4색 스타일링으로 완벽한 패션 소화력을 입증했다.19일 소속사 SM엔터테인먼트는 에스파와 패션 매거진 더블유 코리아가 함께한 화보를 공개했다. 멤버들은 무더운 여름을 배경으로 강렬하면서도 스타일리시한 비주얼을 선사했다.특히 이번 화보는 멤버별로 각기 다른 글로벌 명품 브랜드를 매칭해 4인 4색 매력을 만나볼 수 있다. 카리나는 루이비통, 윈터는 구찌, 닝닝은 로에베, 지젤은 돌체 앤 가바나 등과 함께 감각적인 스타일링을 선보였다. 
 
 
에스파는 지난 5월 8일 발매한 새 미니앨범 '마이 월드(MY WORLD)'로 활동을 펼치고 있다. '마이 월드'로 에스파는 초동 1,698,784만 장(한터차트 기준)을 돌파하며 역대 K팝 걸그룹 초동 1위를 기록한 것은 물론, 18일 케이블채널 엠넷 '엠카운트다운' 1위 트로피를 거머쥐는 등 맹활약 중이다.[그룹 에스파. 사진 = W코리아](오윤주 기자 sope@mydaily.co.kr)
"
"신세계인터내셔날, 어그 <b>여름</b> 마케팅 시동","

신세계인터내셔날이 수입·판매하는 어그(UGG)는 이달부터 인기 아이돌 그룹 ‘(여자)아이들’의 멤버 ‘소연’을 국내 전속 모델로 발탁하고 본격적인 여름 마케팅에 나선다고 4일 밝혔다.



신세계인터내셔날이 수입·판매하는 어그(UGG)는 이달부터 인기 아이돌 그룹 ‘(여자)아이들’의 멤버 ‘소연’(사진)을 국내 전속 모델로 발탁하고 본격적인 여름 마케팅에 나선다고 4일 밝혔다. [사진제공=신세계인터내셔날]신세계인터내셔날에 따르면 소연은 (여자)아이들의 리더로 앨범 대부분을 직접 작사, 작곡, 프로듀싱하는 Z세대 대표 실력파 아티스트다. 특유의 개성과 카리스마로 걸크러쉬 매력을 뽐내며 많은 국내외 팬덤을 보유하고 있다.어그는 소연이 보여준 당당한 매력과 행보가 자유로운 자기표현을 지향하는 브랜드 콘셉트와 부합해 이번 모델로 선정하게 됐다고 설명했다. 평소 과감하면서도 개성 넘치는 음악과 패션 스타일로 주목받고 있는 만큼 어그와 긍정적인 시너지를 낼 것으로 기대하고 있다.소연과 함께한 이번 브랜드 캠페인은 ‘어그 원더랜드(UGG Wonderland)’를 주제로 기획됐다. 드넓게 펼쳐진 잔디밭 위에 놓인 알록달록한 색감의 대형 샌들이 마치 꿈을 꾸는 듯한 상상력을 자극한다.소연은 ‘어우 예(Aww Yeah)’, ‘폼 오 슬라이드(Foam O Slide)’ 등 여름 샌들 컬렉션을 완벽하게 소화하며 자유로우면서도 긍정적인 에너지를 발산했다. 올해 새롭게 선보인 여름 샌들 라인은 과감한 색감과 디자인이 특징으로, EVA 소재 특유의 편안한 착용감을 자랑한다.신세계인터내셔날 어그 관계자는 “지난달 선보였던 여름 샌들 컬렉션이 출시 초기임에도 불구하고 좋은 반응을 얻고 있다”면서 “젊은 층을 중심으로 어그가 다시 힙한 브랜드로 떠오른 만큼 소연과 함께 올여름 공격적인 온·오프라인 마케팅 활동을 이어나갈 계획“이라고 말했다. 

"
"현아, 아슬아슬 아찔한 시스루 <b>패션</b>","
				
				
				가수 현아가 아찔한 시스루 패션을 선보였다. 
사진=현아 인스타그램 11일 현아는 자신의 인스타그램에 반짝이는 별 모양 이모지와 함께 사진 여러 장을 게재했다. 
사진=현아 인스타그램 공개된 사진 속 현아는 브라톱 위에 시스루톱을 입고, 초미니 스커트를 착용한 채 포즈를 취하고 있다. 그녀는 글래머러스한 몸매와 몸에 새겨진 타투를 자랑하며 강렬한 섹시미를 발산했다.   
사진=현아 인스타그램 한편, 현아는 지난해 여름 소속사 피네이션을 떠난 후 독자적 행보를 펼치고 있다.
"
패스트<b>패션</b> 타고 환경 오염의 가속 페달을 밟으며[NOON],"

캠페인 저널리즘 [눈] NOON패스트패션의 성장 아래 가려져있는 환경오염 문제헌 옷을 기부하고 세액공제 받는 법



'SALE' 프린트 티셔츠를 입고 있는 마네킨. 픽사베이 제공도대체 오늘 입을 옷이 없다누구나 한 번쯤은 아침에 떠올려봄 직한 생각입니다. 분명히 옷장에 잘 개어놓은 옷이 있음에도 무엇을 입을지 고민하곤 합니다.시대가 빠르게 변하면서 패션계에서도 쉽고, 빠르게 트렌드를 바꾸는 패스트패션이 어느덧 일상으로 자리 잡았습니다. 흔히 SPA라고 불리는 '패스트패션' 브랜드들은 봄여름가을겨울 각 계절별로 유행에 맞춰 딱 한 번 디자인을 선보이고, 대부분 다시 생산하지 않습니다.물론 계절 중간에도 다양한 콜라보 제품들을 쉴 새 없이 쏟아내며 시즌에 따라 결정된 디자인을 트렌드에 맞춰 대량으로 생산해 아주 저렴한 가격으로 유통하고, 우리 소비자들은 빠르게 소비합니다. 계절의 끝무렵인 '시즌 오프'가 되면 기존 가격의 90%까지도 할인 판매가 됩니다.그렇다면 그 이후에는 어떻게 될까요?이렇게 판매된 옷들은 한두 번 입은 후 너무나 '쉽게' 버려집니다. 자기 전 주문하고, 다음날 입고 나갈 수 있는 너무 편한 시대에 살고 있는 우리는 '버려지는' 옷에 대해서 너무 안일하게 생각하고 있는 것이 아닐까요?



대표적인 글로벌 패스트패션 브랜드 로고. 각 회사 홈페이지 캡처패스트패션, 필연적 패스트 환경 오염2021년 기준, 세계 인구는 약 70억 명입니다. 2000년 이후 새롭게 생산되는 의류의 양은 매년 1천억 벌을 넘어서고 있는데 그 중 약 6천만 톤의 옷이 다시 그해 버려집니다.캠페인 저널리즘 [눈]의 최영주 캠페이너는 이러한 문제점에 관해 이야기하며 ""패스트 패션으로 인한 환경 오염을 줄이는 가장 좋은 방법은 옷 소비를 줄이고, 구매한 옷을 버리지 않고 오래 입는 것""이라는 가장 기본적인 방법에 대해 말했습니다.최 캠페이너의 말처럼, 우리가 입는 의류는 생산부터 폐기까지 단계별로 엄청난 환경오염을 만들어냅니다. 그린피스와 WFO에서 발표한 통계에 따르면 매년 약 800조 리터의 물이 의류생산에만 사용되며, 생산 과정에서 발생하는 쓰레기의 양은 약 9천 200만톤에 이릅니다.또한, 패스트패션 산업이 급성장하면서 매년 1억 7천 500만 톤의 이산화탄소가 대기 중으로 방출되는데 이는 전 세계 모든 탄소배출량의 약 10% 가까이 됩니다. 생산뿐 아니라 배송, 마케팅 관련 산업을 더하면 패션 사업 전체의 환경 오염 문제는 더욱 심각해집니다.왜 우리는 이렇게 빠르게 소비하고, 버리고, 오염시킬까요?지금부터라도, 나부터 멈춰야 합니다.



아름다운 가게 홈페이지 메인화면. 아름다운 가게 홈페이지 캡처헌 옷으로 세액공제 받는 법그렇다면 마지막으로 지금도 옷장에 있는 나의 헌 옷에 대해 말하고자 합니다. 여러 가지 이유로 옷장에 그대로 잠들어 있는 옷들을 기부하고, 세액 공제 혜택을 받을 수 있는 방법이 있습니다.'아름다운 가게', '굿윌스토어' 같은 곳에서는 온오프라인으로 헌 옷을 기부받고 있습니다. 당연히 오염되거나 파손된 의류나 물품은 안되며, 깨끗하게 세탁 후 택배 혹은 직접 전달하면 됩니다.형태에 따라 약간의 차이가 있지만 대부분의 헌 옷과 물품을 기증하면 약 한 달 이내에 세액공제(기부 영수증)를 발급받을 수 있습니다. 이렇게 전달된 우리의 기부 물품은 재판매되어 소외계층의 다양한 사업에 사용됩니다. 이외에도 기술의 발전만큼 많은 스타트업 업체에서 다양한 의류 리사이클 관련 사업을 진행 중입니다.옷은 우리에게 꼭 필요합니다. 그렇지만 지금 나의 옷장 속엔 너무 많지 않나요?



※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn

"
"(여자)아이들 미연, &apos;핑크빛 <b>여름 패션</b>&apos; [MD포토]","
 
[마이데일리 = 송일섭 기자] (여자)아이들 미연이 KBS 2TV '더 시즌즈-최정훈의 밤의 공원' 녹화에 앞서 16일 오후 서울 여의도 KBS 신관에서 방송국 출근길 포토타임을 갖고 있다.(송일섭 기자 andlyu@mydaily.co.kr)
"
"JYP 니쥬, 日 최대 <b>패션</b> 음악 축제 &apos;라쿠텐 걸스어워드&apos; 엔딩 장식","
 
[OSEN=선미경 기자] JYP엔터테인먼트(이하 JYP) 소속 걸그룹 NiziU(니쥬)가 일본 최대 패션 음악 축제에서 존재감을 뽐냈다. NiziU는 지난 4일 도쿄 국립 요요기 경기장 제1체육관에서 개최된 패션 음악 축제 '라쿠텐 걸스어워드 2023 스프링/서머'(Rakuten GirlsAward 2023 SPRING/SUMMER)에 출연해 오프닝 런웨이와 엔딩 무대를 장식했다. 해당 축제는 일본 굴지의 모델과 아티스트가 참가하는 현지 최대급 패션 및 음악 이벤트로 지난 2019년 5월에는 트와이스가 엔딩 무대를 장식해 화제를 모은 바 있다. 멤버 아야카와 니나는 오프닝 런웨이 첫 주자로 깜짝 등장해 여유로운 표정과 워킹으로 관중의 시선을 사로잡았다. 특히 가창 무대에 임하는 모습과는 사뭇 다른 카리스마로 새로운 매력을 발휘해 팬들을 설레게 했다.게다가 NiziU는 '라쿠텐 걸스어워드 2023 스프링/서머'의 엔딩 헤드라이너 아티스트로 선정돼 다채로운 매력의 퍼포먼스를 펼쳤다. 싱글 2집 'Take a picture / Poppin' Shakin''(테이크 어 픽처 / 팝핀 쉐이킹) 수록곡 'I AM’(아이 엠)을 시작으로 싱글 3집 동명의 타이틀곡 'CLAP CLAP'(클랩 클랩), '극장판 도라에몽'의 주제가로써 많은 사랑을 받고 있는 싱글 5집 'Paradise'(파라다이스)까지 세 곡을 연달아 선사하며 현장 열기를 높였다. 
NiziU는 오는 7월부터 대망의 두 번째 투어 'NiziU Live with U 2023'(니쥬 라이브 위드 유 2023)을 열고 팬들과 만난다. 7월 1일 사가현 사가 아레나를 시작으로 7월 5일~6일과 8일~9일 도쿄 국립 요요기 경기장 제1체육관, 7월 19일~20일 오사카 오사카성 홀, 8월 9일~10일 히로시마현 히로시마 그린 아레나, 8월 19일~20일 아이치현 포트 멧세 나고야 신제1전시장, 8월 23일 미야기현 미야기·세키스이 하임 슈퍼 아레나, 9월 2일~3일 홋카이도 홋카이 키타에루까지 일본 7개 도시에서 총 15회 공연을 펼친다.두 번째 투어는 지난해 여름 일본 7개 도시에서 16회 규모로 열린 NiziU 데뷔 첫 투어 'NiziU Live with U 2022 'Light it Up''('라이트 잇 업') 이후 약 1년 만에 새롭게 개최되는 대규모 아레나 투어. 앞선 첫 투어에서 일반 예매 개시 10분 만에 티켓이 솔드아웃되는 폭발적 반응 속 약 15만 명의 관객과 만났고, 기세를 이어 2022년 11월 12일~13일 일본 도쿄돔, 12월 17일~18일 교세라돔 오사카에서 돔 공연을 진행하며 '여성 아티스트 사상 최단기간 돔 공연장 입성' 신기록을 세웠다.지난 2020년 12월 2일 정식 데뷔한 NiziU는 총 4회 공연을 전석 매진시킨 그룹 첫 돔 콘서트 'NiziU Live with U 2022 'Burn it Up''('번 잇 업')을 통해 약 1년 11개월 만에 돔 입성이라는 성과를 거뒀고 아레나 공연을 포함해 2022년 한 해에만 33만 명 이상의 관객을 동원하며 막강한 영향력을 입증했다. 성장을 거듭하고 있는 NiziU가 새롭게 전개되는 아레나 투어를 성공으로 이끌고 인기 상승세에 화력을 더할 전망이다. /seon@osen.co.kr[사진]Rakuten GirlsAward 2023 SPRING/SUMMER 제공
"
"[<b>패션</b>뉴스] 제이에스티나, 서머 주얼리 룩 공개","





제이에스티나가 2023 여름 시즌 광고 캠페인을 공개했다.이번 캠페인은 'ETERNAL LOVE'라는 컨셉으로 눈부신 태양 아래 어느 여름날을 영원함(Timeless)의 순간들로 표현했다.첫 번째 광고컷 속 아이유는 화이트 컷아웃 원피스와 함께 고급스러운 주얼리 룩을 선보였다. 아이유가 착용한 주얼리는 제이에스티나의 '에테르(ETER)' 컬렉션으로 영원함을 상징하는 인피니티 모티브에 제이에스티나의 J를 포인트로 한 뉴 시그니처 컬렉션이다. 깔끔한 메탈면과 섬세한 곡선 라인 디자인이 럭셔리하면서도 세련된 무드가 돋보여 데일리 주얼리로 제격인 아이템이다.



워치는 '티아라(TIARA)' 컬렉션으로 제이에스티나만의 페미닌한 감성을 모던하게 재해석한 JJ 시그니처 링크가 돋보이는 제품이다. 유니크한 디자인으로 여름 시즌 팔찌처럼 착용하기 좋은 아이템이다.산뜻한 옐로우 컬러의 리조트룩에서는 제이에스티나의 '컬러 캔디(COLOR CANDY)' 컬렉션을 착용해 화사함을 극대화시켰다. '컬러 캔디'는 베이직한 디자인에 다채로운 팬시컷 스톤을 세팅한 솔리테어 컬러 에디션이다. 스톤의 컬러마다 행복과 긍정의 의미를 담고 있어 생일, 기념일 등 특별한 날 기프트 아이템으로 추천한다.



마지막으로는 눈부신 태양 아래 캐주얼한 데님룩에 어울리는 제이에스티나의 '클로비아(CLOVIA)' 컬렉션을 착용해 쿨한 여름룩을 완성했다.'클로비아'는 행운을 상징하는 네잎클로버를 모티브로한 컬렉션으로, 'LOVE & LUCK'이라는 의미를 지니고 있어 일상 속 행운과 사랑을 전하는 데일리 미닝 주얼리다. 실버 코인 목걸이와 유니크한 포인트의 화이트골드 목걸이 레이어링으로 캐주얼하면서도 청량한 여름 스타일링이 가능하다.한편 제이에스티나의 2023 여름 광고 캠페인은 제이에스티나의 공식 SNS 채널을 통해 감상할 수 있으며, 아이유가 착용한 제품들은 전국 제이에스티나 매장과 공식 온라인몰에서 만나볼 수 있다.(사진=제이에스티나)

"
삼성물산 <b>패션</b>부문 ‘May! Be 원더풀’ 프로모션 실시,"





삼성물산 패션부문이 자사 온라인몰 SSF샵에서 ‘May! Be 원더풀’ 프로모션을 연다.  14일까지 이월 상품에 한해 추가 할인 쿠폰을 지급하는 아울렛 슈퍼위크를 연다. 또 15~21일 아미의 봄 여름 시즌 인기 상품을 저렴한 가격에 살 수 있는 기회와 가로수길 플래그십 스토어에서 사용 가능한 금액권을 주는 래플 위크를 마련했다. 정정욱 기자 jjay@donga.com

"
"[<b>패션</b>뉴스] 커버낫, &apos;입는 즐거움&apos;이란 이런 것? 2023 <b>여름</b> 룩북 공개","





커버낫(COVERNAT)이 2023 정규 여름 컬렉션 룩북을 공개했다.이번 룩북은 여름의 따사로운 빛을 배경으로 경쾌한 컬러 조합과 여름의 산뜻함을 담은 아이템들로 구성하여 '입는 즐거움'을 위트있게 담아냈다.



룩북을 살펴보면 자유분방함 속 깔끔한 실루엣과 과감한 레이어링으로 컬러와 소재감이 돋보이는 크로셰 니트부터 시그니처 로고를 활용한 티셔츠, 데님과 나일론 소재의 팬츠까지 여름철 시원하게 착용할 수 있는 아이템들로 조화롭게 구성했다.이외에도 다채롭게 구성된 반팔 셔츠, 퀄리티 높은 니트 베스트까지 커버낫(COVERNAT)의 한층 깊고 성숙해진 캐주얼 웨어를 한 눈에 만나볼 수 있다.(사진=커버낫)

"
"2023 강릉문화재야행, 4년 만에 <b>여름</b> 행사로 개최","

[KBS 강릉]2023 강릉문화재야행이 4년 만에 여름 행사로 오는 7월 8일부터 10일까지 사흘간 강릉대도호부관아와 서부시장 일원에서 열립니다.올해는 '다시 깨어나는 천년의 관아, 강릉대도호부'라는 주제로 시민들이 참여하는 패션쇼와 드론쇼 등 43개 프로그램이 마련됐습니다.강릉문화재야행은 2016년부터 2019년까지 여름 행사로 열렸으며, 코로나19가 확산하면서 2020년부터 지난해까지는 프로그램 규모를 축소해 가을에 개최됐습니다.

"
&apos;양말에 샌들&apos; 최악의 아재 <b>패션</b>…근데 이게 요즘 뜬다고?,"

  



영국 슈즈 브랜드 핏플랍의 그라시에 피셔맨 샌들에 양말을 매치한 스타일링. 샌들에 양말을 매치하는 룩이 인기를 모으면서 샌들이 여름 이외의 계절에도 잘 팔리기 시작했다. 사진 LF       최악의 아재 패션이 ‘잘파(Z세대+알파세대) 패션’으로 다시 태어났다. 샌들과 양말 조합 얘기다. 한때 피해야 할 패션의 대명사였지만, 이제는 어떻게 매치하느냐에 따라 간편하게 분위기를 바꿀 수 있는 ‘꿀 조합’이 됐다.     ━   여름 오기 전부터 샌들 잘 팔려      LF가 수입·판매하는 영국 신발 브랜드 핏플랍은 ‘그라시에 피셔맨 샌들’의 올해 1~4월 매출이 전년 동기 대비해 70% 증가했다고 6일 밝혔다.      피셔맨 샌들은 어부들이 신발에 들어간 물을 쉽게 빼기 위해 여기저기 구멍을 뚫은 것에서 유래한 제품이다. LF 관계자는 “보통 샌들 매출은 5월부터 오르기 시작하는데 올해는 여름이 오기 전부터 잘 팔렸다”며 “샌들에 양말을 함께 매치하는 패션이 인기를 끌며 계절을 타지 않는 ‘시즌리스’ 아이템으로 바뀌고 있는 중”이라고 말했다.      



겨울 신발의 대명사로 알려진 어그가 여름 샌들 컬렉션을 출시했다. 어그는 아이돌 그룹 (여자)아이들의 소연을 전속 모델로 발탁하고 본격적인 여름 마케팅에 나섰다. 사진 신세계인터내셔날       샌들의 인기가 높아지자 겨울 신발로 유명한 브랜드도 뛰어들었다. 신세계인터내셔날이 수입·판매하는 브랜드 어그는 이달 여름 샌들 컬렉션을 새롭게 출시했다. 양모 슬리퍼와 샌들을 여름 디자인으로 재해석했다.     ━   고프코어 인기에 양말 패션 유행      양말은 색상과 소재, 패턴 등으로 쉽게 개성을 드러낼 수 있어 잘파 세대에서 인기다. 샌들뿐 아니라 하이힐, 슬리퍼 등과 양말을 함께 신는 ‘삭스 스타일링’이 대세로 떠오르고 있다.      최근 고프코어룩(아웃도어 의류를 일상복으로 활용하는 패션)이 유행하는 것도 색색의 양말 패션이 뜨는 이유다. 투박한 아웃도어 샌들이나 슬리퍼에 양말을 매치하는 스타일링이 늘어나는 추세다.      



미국 어반 아웃도어 슈즈 브랜드 킨의 슬라이드 슬리퍼 모델 ‘샨티’에 양말을 매치한 스타일링. 예전에는 슬리퍼에 반드시 캐주얼하고 편한 룩만 연출했다면, 요즘에는 포멀한 옷에 슬리퍼를 신는 ‘믹스 앤 매치’ 룩이 더욱 스타일리시하게 여겨진다. 사진 LF       아웃도어 신발 브랜드 킨이 내놓은 ‘샨티’ 슬리퍼는 올 1분기 매출이 전년 동기 대비해 2배 이상 증가했다. 기존엔 장마철·물놀이 시즌 인기 제품이었지만 올해는 봄부터 매출이 급증했다.      업계 관계자는 “샌들에 양말을 신으면 올드한 패션으로 인식했던 예전과 달리 튀는 양말로 자신의 개성을 표현하는 것이 트렌드가 됐다”며 “화려한 양말로 포인트를 줄 경우 신발은 단색이 대세”라고 말했다.      



샤넬은 2023 봄·여름 슈즈 화보에서 하이힐과 양말을 함께 매치한 룩을 선보였다. 사진 샤넬 홈페이지       해외 명품 브랜드도 양말을 활용한 스타일링을 주목하고 있다. 샤넬은 올해 봄·여름 슈즈 화보에서 하이힐과 양말을 함께 매치한 패션을 선보였다. 프라다의 ‘러버 샌들’도 양말과 함께한 스타일링으로 꾸준히 인기를 얻고 있다.  

"
"전도연, 백상예술대상 레드카펫 알렉산더 맥퀸 수트 <b>패션</b> 눈길","





사진 출처: 알렉산더 맥퀸(Alexander McQueen)[서울경제] 지난 4월 28일, 제59회 백상예술대상 속 전도연의 레드카펫 패션이 눈길을 끌었다.최근, 넷플릭스를 통해 공개된 <길복순>과 드라마 <일타 스캔들>로 많은 사랑을 받은 배우 전도연은 백상 예술 대상에서 알렉산더 맥퀸 2023 봄/여름 컬렉션의 블랙 울 소재 슬라이스드 테일러링 턱시도 자켓 탑과 트라우저를 착용해 강렬한 룩을 선보였다.



사진 출처: 알렉산더 맥퀸(Alexander McQueen)전도연이 레드카펫에서 착용한 블랙 수트 제품은 지금 공식 온라인 부티크 또는 가까운 알렉산더 맥퀸 부티크에서 만나볼 수 있다.

"
"[<b>패션</b>뉴스] 이외들, 웰빙 열풍을 디자인으로 재해석…기발한 컬렉션 공개","





디자이너 브랜드 이외들이 2023 SS 컬렉션을 공개했다.



이외들은 한국의 옛 향수를 자극하는 디자인을 현대적 방식으로 전개하며, 노스텔직한 레트로 패션을 추구한다. 이외들은 정형화된 스타일을 독특한 방식으로 비틀고 변형하여 차별화를 꾀한다.



이외들은 2023년 봄, 여름 컬렉션 '웰빙 통치약 Wellbeing Cure All'을 선보이며, 2000년대 웰빙 열풍이 불던 대한민국을 담아냈다. 이 컬렉션은 웰빙 상품들의 아이러니(운동 없이 건강해지는 웰빙 식품, 담배와 함께 비타민 섭취하는 웰빙 담배 등)를 따뜻한 시선으로 재해석하여 다양한 디자인에 반영했다. 폐에 좋은 담배를 주제로 한 그래픽 티셔츠와 겨울용 니트 패턴을 여름용 니트에 적용한 카라 반팔 니트 등이 이러한 아이러니를 더욱 강조한다. 이외에도 오가닉 소재와 과일바구니에서 영감을 받은 디자인, 건강한 올리브유를 상징하는 자수, 패스트푸드를 뒤집은 웰빙 슬로우 푸드 그래픽 티셔츠 등 웰빙에서 영감을 받은 총 27개의 아이템을 선보였다.이외들의 2023년 SS 룩북은 웰빙의 아이러니를 가짜 소풍(Fake Picnic)이라는 주제로 재해석하였다. 종이로 만든 과일, 조화, 종이 백조, 그리고 마실 수 없는 음료 등을 활용하여 아이디어를 구현하였으며, 배경으로 회화 작품을 사용하였다. 또한, 스탠드에 걸린 배경 그림을 드러내는 장면을 통해 스튜디오에서 연출된 가짜 소풍의 의도를 보여준다.



이외들 관계자는 ""한국 근현대 문화와 현대적인 감각을 결합한 노스텔직한 패션을 통해 더 많은 사람들에게 이외들만의 스토리를 전달할 계획이며 이를 통해 과거의 추억과 현재의 감각이 조화로운 디자인을 선보이고 나아가 독특한 브랜드 정체성을 구축해 나갈 예정""이라 전했다.(사진=이외들)

"
"이미주 &apos;크롭티 <b>패션</b>&apos;에 &apos;예능계 대모&apos;, &quot;단추 하나 잠그면 안되겠니&quot; 지적…...","
 
사진 출처=MBC 
 
사진 출처=MBC[스포츠조선 이정혁 기자]""만약 네 아들이 여자친구를 데려왔는데 저런 옷이면 어떡 할거냐?""'예능계 대모' 이성미가 이미주의 크롭티 패션에 기겁을 하더니 정체가 뭐냐는 질문까지 했다. 상황 설정일까? 아니면 과몰입한 걸까? 20일 오후 방송된 MBC 예능 '놀면뭐하니?'에서는 가족의 달을 맞아 '예능 어버이날' 특집이 그려졌다. 이날 유재석, 하하, 이이경, 이미주는 예능 대모 이성미, 예능 삼촌 지석진을 만났다. 이날 이성미는 혼주룩으로, 이이경은 사위룩으로 등장해 가족 모임 분위기를 돋웠다. 지석진은 ""이이경이 아들이고 이미주가 며느리냐""며 웃었는데, 이성미는 이미주를 '며느리 대하듯(?)' 했다. 일단 크롭티 패션부터 사뭇 마음에 안드는 표정. 유재석과 하하는 ""그래도 배는 가렸잖아요"", ""얘 원래 턱받이만 입어요""라고 말하며 분위기를 띄우려 하나, 이성미는 결국 ""얘 단추 하나 잠그면 안 되겠냐""고 지적했다. 이어 화면에 이미주의 SNS에 올라온 파격적인 수위의 사진이 공개되자,  미주는 ""저건 화보 사진이다. 여름 화보룩""이라고 해명했다.유재석은 ""예전 같으면 생각도 못한다""고 했고, 지석진은 ""난 요즘 젊은 룩을 이해한다""고 덧붙였다. 이에 이성미는 ""만약 네 아들이 여자친구를 데려왔는데 저런 옷이면 어떡 할거냐? 박수치냐?""고 ""아들이 여자 친구라고 데려왔는데 저런 옷이어도 괜찮겠나?""라고 따지듯 물었다.  유재석은 같은 질문에 ""지호가 몇 살인데 그런 얘기를 하나?""라는 재치 대답으로 웃음을 자아냈다.한편 이성미는 이미주에  ""얘는 정체가 뭐냐?""고 질문했고, 주변에서는 ""가수 겸 예능인""이라고 소개했다. 또 ""정말 유재석이 여장한 것처럼 생겼다""는 말로 웃음을 터뜨렸다.  
사진 출처=MBC 
사진 출처=MBC 
"
"&apos;길복순&apos; 전도연, 알렉산더 맥퀸으로 믿고 보는 수트 <b>패션</b> 선보여","
 
제59회 백상예술대상에 참석한 배우 전도연. 사진=알렉산더 맥퀸(Alexander McQueen) 
사진=알렉산더 맥퀸(Alexander McQueen)제59회 백상예술대상 속 전도연의 레드카펫 패션이 이목을 끌었다.최근, 넷플릭스를 통해 공개된 '길복순'과 드라마 '일타 스캔들'로 많은 사랑을 받은 배우 전도연은 백상 예술 대상에서 알렉산더 맥퀸 2023 봄/여름 컬렉션의 블랙 울 소재 슬라이스드 테일러링 턱시도 자켓 탑과 트라우저를 착용해 강렬한 룩을 선보였다.전도연이 레드카펫에서 착용한 블랙 수트 제품은 지금 공식 온라인 부티크 또는 가까운 알렉산더 맥퀸 부티크에서 만나볼 수 있다.
"
"몬스타엑스 기현, 자유분방 소년美…<b>여름</b> 닮은 &apos;청량 비주얼&apos;","
				
				
				몬스타엑스(MONSTA X) 기현이 화보를 공개했다. 
스트리트 패션 브랜드 아코스튜디오스페이스(Aqo Studio Space)는 3일 전속 모델 기현의 서머 컬렉션 화보를 공개했다.'투 큐트 투 핸들(TOO CUTE TO HANDLE)'을 주제로 한 이번 화보는 브랜드의 신제품과 함께 여름을 닮은 자유롭고 청량한 매력을 뽐내는 기현의 모습을 담고 있어 시선을 사로잡았다.화보 속 기현은 브랜드의 시그니처인 곰돌이부터 유니크한 타이포 그래픽이 돋보이는 티셔츠와 볼캡 등을 매치한 캐주얼한 스타일링을 자신만의 매력으로 소화, 스포티하면서도 편안한 매력을 발산해 감탄을 자아냈다.특히 기현은 간식과 농구공, 만화책 등 다양한 소품을 활용해 개구쟁이 소년같은 표정 연기와 자연스러운 포즈를 선보이며 생동감 넘치는 완벽한 화보를 완성해 글로벌 팬들의 뜨거운 반응을 이끌어냈다.기현의 화사하고 건강한 에너지가 담긴 더 많은 화보와 신제품은 공식몰과 무신사를 통해 만나볼 수 있으며, 추후 공식 SNS를 통해 기현의 포토카드를 증정하는 이벤트도 공개될 예정이다.한편, 지난 10일 단독 호스트로 활약해온 네이버 나우(NOW.) '플레이!(PLAY!)'를 성황리에 마무리한 기현은 JTBC 시사·교양 프로그램 '한문철의 블랙박스 리뷰' 고정 패널로 활약하고 있다.
			"
